run_id,seed,scope,station_id,station_name,hour,mae,rmse,mape,r2,n_samples,best_val_loss
6,47,overall,,,,839.4491332432891,1137.2629523028654,7.18023179932785,0.9959986697253695,444,0.00021128294093278446
6,47,station,0,ikebukuro,,968.2753935209267,1262.8715186942877,5.288391268199696,0.9923379370678971,111,
6,47,station,1,nihonbashi,,1027.4987126981948,1349.787523628332,10.603184567106885,0.9959138777885534,111,
6,47,station,2,shibuya,,486.5224246965334,653.4171599009842,5.3827921074301015,0.9974321361053039,111,
6,47,station,3,shinjuku,,875.5000020575013,1153.1449493439786,7.446559254574716,0.9966991745260325,111,
6,47,baseline_persistence,,,,3808.671171171171,5274.283085542664,25.09350893162805,0.9139383866966119,444,
6,47,baseline_persistence,0,ikebukuro,,3623.3963963963965,4603.133242547803,18.442681123774722,0.8982031189180594,111,
6,47,baseline_persistence,1,nihonbashi,,4437.306306306306,6416.548432630138,29.213571026185864,0.9076613590394423,111,
6,47,baseline_persistence,2,shibuya,,2759.3603603603606,3615.2987652699135,23.11316440972827,0.9213897264306792,111,
6,47,baseline_persistence,3,shinjuku,,4414.621621621622,5986.729797365726,29.604619166823333,0.9110319507982119,111,
6,47,baseline_seasonal_naive,,,,2604.641891891892,6242.806861691894,11.75842925887021,0.8794291259041231,444,
6,47,baseline_seasonal_naive,0,ikebukuro,,2174.936936936937,3701.0166292641934,10.527810868276692,0.9341934000509913,111,
6,47,baseline_seasonal_naive,1,nihonbashi,,4060.3063063063064,10113.31995662379,14.467197086970836,0.7706134130809268,111,
6,47,baseline_seasonal_naive,2,shibuya,,1235.5585585585586,2121.5822860300273,9.01487124413144,0.9729286020383675,111,
6,47,baseline_seasonal_naive,3,shinjuku,,2947.765765765766,5950.854898081285,13.023837836101867,0.9120950209136969,111,
6,47,global_hourly,,,0,740.7531192654279,971.0455093482308,22.42132384197876,,16,
6,47,global_hourly,,,1,410.40570615787874,475.8709902586814,20.192001505292733,,16,
6,47,global_hourly,,,2,379.2949465083657,420.9154906868481,17.054181809994333,,16,
6,47,global_hourly,,,3,423.40819422132336,523.2385763039779,18.338655365449856,,16,
6,47,global_hourly,,,4,462.22886724118143,546.7045001608263,22.36292270358641,,16,
6,47,global_hourly,,,5,411.5734922224656,507.0295111648224,15.773958660947882,,16,
6,47,global_hourly,,,6,416.7645846018568,515.1386457235824,9.03259657297165,,16,
6,47,global_hourly,,,7,701.8000862710178,935.017966785764,6.363373409816139,,16,
6,47,global_hourly,,,8,1174.3484870672228,1848.575498143077,5.562739597626304,,20,
6,47,global_hourly,,,9,1791.1271362781524,2190.5481112933285,6.064042802431414,,20,
6,47,global_hourly,,,10,1560.5099487662324,1862.2297039955984,4.3528168476397475,,20,
6,47,global_hourly,,,11,1003.883132737875,1253.6005016622953,2.395737265630872,,20,
6,47,global_hourly,,,12,1157.23196901083,1343.2245839935388,2.815473247646324,,20,
6,47,global_hourly,,,13,1011.3649008989332,1204.521083080299,2.4487897766585176,,20,
6,47,global_hourly,,,14,562.6368798732758,700.1319134401614,1.3090735053300444,,20,
6,47,global_hourly,,,15,816.853273129463,931.3893975676474,1.8447692845654018,,20,
6,47,global_hourly,,,16,878.116304075718,1114.5026253268015,1.8913197845436824,,20,
6,47,global_hourly,,,17,861.3827984690666,1084.875552291417,1.8720311688694837,,20,
6,47,global_hourly,,,18,1012.9361917495726,1254.7706731287747,2.3258229065946594,,20,
6,47,global_hourly,,,19,814.4300557494164,1014.047232122841,2.082407112227196,,20,
6,47,global_hourly,,,20,728.6531563103201,870.4232091968071,2.5170763868443626,,20,
6,47,global_hourly,,,21,887.8341938883066,1076.765293418163,3.8088047415361626,,20,
6,47,global_hourly,,,22,712.0043775752185,873.4423002863819,5.678064754344243,,20,
6,47,global_hourly,,,23,631.8434440372513,782.8601565410612,9.001207083199544,,16,
6,47,station_hourly,0,ikebukuro,0,778.007537953556,917.8176712552677,9.875782188379326,,4,
6,47,station_hourly,0,ikebukuro,1,519.3995269164443,628.0745299714944,9.654768730627547,,4,
6,47,station_hourly,0,ikebukuro,2,450.3685607910156,517.8690665461663,8.586258509759823,,4,
6,47,station_hourly,0,ikebukuro,3,648.2749517261982,722.8165011986555,13.095325413621456,,4,
6,47,station_hourly,0,ikebukuro,4,398.442488797009,482.6081495412461,7.775396292954068,,4,
6,47,station_hourly,0,ikebukuro,5,423.98894929140806,547.8148829941889,7.628454574682192,,4,
6,47,station_hourly,0,ikebukuro,6,628.9668703973296,759.7104288752912,8.586963483358154,,4,
6,47,station_hourly,0,ikebukuro,7,1149.6484296768904,1237.0055091426439,8.216375305513177,,4,
6,47,station_hourly,0,ikebukuro,8,1516.1281544446945,1978.8366146015492,6.545770599023168,,5,
6,47,station_hourly,0,ikebukuro,9,2489.5469583749773,2710.6657920236075,10.872322170513344,,5,
6,47,station_hourly,0,ikebukuro,10,1579.575658893588,1723.0879536689858,6.179874170581719,,5,
6,47,station_hourly,0,ikebukuro,11,400.90241222381593,579.7522614755973,1.367661111363563,,5,
6,47,station_hourly,0,ikebukuro,12,1847.8881633758544,1912.931383985694,5.258890102944679,,5,
6,47,station_hourly,0,ikebukuro,13,1741.1736072540284,1847.1018083626527,4.616809673506313,,5,
6,47,station_hourly,0,ikebukuro,14,440.0597056865692,694.6803862678948,1.2073750414477349,,5,
6,47,station_hourly,0,ikebukuro,15,577.8188800334931,658.6363753258935,1.5251040856404547,,5,
6,47,station_hourly,0,ikebukuro,16,381.3293713569641,419.1255407533517,0.9827950606005806,,5,
6,47,station_hourly,0,ikebukuro,17,711.0894056797027,782.2993783694247,1.6580510268251505,,5,
6,47,station_hourly,0,ikebukuro,18,1341.247934484482,1712.1878504559108,2.7853598120456105,,5,
6,47,station_hourly,0,ikebukuro,19,1276.2851978302,1305.599703030456,2.7576382389192666,,5,
6,47,station_hourly,0,ikebukuro,20,744.3895599842072,826.4092877732935,1.9195188404712509,,5,
6,47,station_hourly,0,ikebukuro,21,1139.4427472114562,1334.9455332828852,3.48998461792311,,5,
6,47,station_hourly,0,ikebukuro,22,764.4153568506241,866.9693064483126,3.608291052685085,,5,
6,47,station_hourly,0,ikebukuro,23,683.4284625500441,770.2452435884802,4.864226188032087,,4,
6,47,station_hourly,1,nihonbashi,0,455.0319522237405,504.21975127471586,26.23576306577109,,4,
6,47,station_hourly,1,nihonbashi,1,326.4884819922736,391.0611617003503,26.23112500167531,,4,
6,47,station_hourly,1,nihonbashi,2,376.5290587441996,405.6123649329302,24.555372150039705,,4,
6,47,station_hourly,1,nihonbashi,3,543.8903923006728,565.5936670661117,34.95072838390343,,4,
6,47,station_hourly,1,nihonbashi,4,677.060692508705,715.205084190521,43.33399761342746,,4,
6,47,station_hourly,1,nihonbashi,5,673.4050943404436,713.1353275668428,34.90954423610844,,4,
6,47,station_hourly,1,nihonbashi,6,426.50592063367367,471.9413725459072,11.523387171869382,,4,
6,47,station_hourly,1,nihonbashi,7,331.8247236907482,528.8439953821262,3.4622066292818268,,4,
6,47,station_hourly,1,nihonbashi,8,1405.9168578863143,2220.5418254414576,5.800661630982731,,5,
6,47,station_hourly,1,nihonbashi,9,2490.1771234989164,2720.661121227448,6.106195364018402,,5,
6,47,station_hourly,1,nihonbashi,10,2480.778396987915,2672.1305763677224,5.133766777408896,,5,
6,47,station_hourly,1,nihonbashi,11,1423.2063333511353,1500.69860111149,2.7698987170656793,,5,
6,47,station_hourly,1,nihonbashi,12,1096.907425737381,1141.492040635785,2.081382346490023,,5,
6,47,station_hourly,1,nihonbashi,13,643.2241502285003,694.0491072213993,1.2037783802868405,,5,
6,47,station_hourly,1,nihonbashi,14,567.1017860889435,650.8773919331381,1.0631519181209002,,5,
6,47,station_hourly,1,nihonbashi,15,1053.7726065158845,1139.639553711931,2.0025519910775413,,5,
6,47,station_hourly,1,nihonbashi,16,1922.6084018707274,1927.7697962242937,3.760469645489343,,5,
6,47,station_hourly,1,nihonbashi,17,1788.6414299964904,1847.7009887511713,3.725845334379585,,5,
