metric,mean,std,section,station,hour,mae_mean,mae_std,rmse_mean,rmse_std,mape_mean,mape_std,model,r2_mean,r2_std
,,,baseline_by_station,nihonbashi,,4437.306306306307,9.586915924860112e-13,6416.548432630138,0.0,29.213571026185868,3.744889033148481e-15,Persistence (t-1),0.9076613590394425,0.0
,,,baseline_by_station,nihonbashi,,4060.3063063063046,9.586915924860112e-13,10113.31995662379,0.0,14.467197086970836,0.0,Seasonal Naive (t-24),0.7706134130809268,0.0
,,,baseline_by_station,shibuya,,576.7414440400999,68.8291816549657,767.2504675126569,90.38094915513508,5.708317112691008,0.7936292102962981,CrowdLSTM,0.9964152778724493,0.00078668527656813
,,,baseline_by_station,shibuya,,2759.360360360361,4.793457962430056e-13,3615.2987652699135,0.0,23.113164409728267,3.744889033148481e-15,Persistence (t-1),0.9213897264306791,1.1702778228589004e-16
,,,baseline_by_station,shibuya,,1235.5585585585584,2.396728981215028e-13,2121.5822860300277,0.0,9.01487124413144,0.0,Seasonal Naive (t-24),0.9729286020383675,1.1702778228589004e-16
,,,baseline_by_station,shinjuku,,874.3890015490639,86.09876484265887,1185.487953646912,103.82284091900273,6.701805087047667,0.9932867601651174,CrowdLSTM,0.9964873356027487,0.0006403208794052638
,,,baseline_by_station,shinjuku,,4414.621621621622,0.0,5986.729797365726,0.0,29.604619166823333,0.0,Persistence (t-1),0.9110319507982119,1.1702778228589004e-16
,,,baseline_by_station,shinjuku,,2947.765765765766,0.0,5950.854898081285,0.0,13.023837836101867,0.0,Seasonal Naive (t-24),0.9120950209136968,0.0
,,,hourly_ikebukuro,,0.0,666.0020246855918,411.05528386324266,743.8308303325186,410.7743156801691,8.330873281907298,5.134142192913641,,,
,,,hourly_ikebukuro,,1.0,498.1866367124021,270.13591212337536,567.9423958970629,275.57038102589104,9.250293969815207,5.036330836138512,,,
,,,hourly_ikebukuro,,2.0,476.3985477104783,77.46224894600509,562.2761039573064,114.18575779063642,8.972605053320702,1.3502705461407096,,,
,,,hourly_ikebukuro,,3.0,588.5180279981345,120.31503088944214,685.2294866610057,119.0482137827271,11.773316751270432,2.648986585597204,,,
,,,hourly_ikebukuro,,4.0,449.04640115499495,160.52506646188291,532.603549083665,178.58286575762634,8.910168275309868,3.290986314933012,,,
,,,hourly_ikebukuro,,5.0,363.051450073719,170.0298123195094,438.6587968057887,207.31383835051506,6.608419666399689,3.1180095663587784,,,
,,,hourly_ikebukuro,,6.0,659.0505053572358,468.95203399418574,753.8918976406663,515.5063723113856,8.964360802986482,6.3360030048680605,,,
,,,hourly_ikebukuro,,7.0,1249.7549905508754,710.6510704539946,1421.511784946165,733.6003935661572,8.936947823189314,5.0724228248065195,,,
,,,hourly_ikebukuro,,8.0,1581.0278745865821,642.06857197841,1866.2892412714632,569.1308480077832,6.826019055800442,2.7690401613176876,,,
,,,hourly_ikebukuro,,9.0,1778.7635669469832,441.321826454474,1956.3485145692339,476.9402577692546,7.740923107212758,1.9482616349701634,,,
,,,hourly_ikebukuro,,10.0,1197.9599597620977,391.6284430386637,1311.9928762036695,395.0878436484715,4.678386940500516,1.5318600948137298,,,
,,,hourly_ikebukuro,,11.0,641.5944594597817,260.12034204432734,756.5581547899437,299.7699525517193,2.1786924597887833,0.8862347475014293,,,
,,,hourly_ikebukuro,,12.0,1601.4191408443444,641.8520802983822,1669.869324655759,637.6756786302584,4.558931652672176,1.8312041961109524,,,
,,,hourly_ikebukuro,,13.0,1528.8144896698,637.3100686213423,1607.2914090962715,619.4591424706547,4.057898948993673,1.691468166619302,,,
,,,hourly_ikebukuro,,14.0,727.9947804975511,449.47259475595456,800.3445272764613,418.1907819239036,1.989874990540501,1.2269282478080703,,,
,,,hourly_ikebukuro,,15.0,581.9006089210511,423.94532742844945,685.505048174805,413.43899201518656,1.5562276348976343,1.1265602310133673,,,
,,,hourly_ikebukuro,,16.0,654.1134431409835,264.96547652709063,737.2617635282028,284.2958724895981,1.6888927283163988,0.6862675893967757,,,
,,,hourly_ikebukuro,,17.0,753.4578042936325,192.4271612203059,893.9623788216346,211.2272442222434,1.7542095537611158,0.45274554847162835,,,
,,,hourly_ikebukuro,,18.0,1711.0670150423052,433.83740966915667,2060.283971089922,441.85847757492473,3.5579671087081137,0.8928192573063246,,,
,,,hourly_ikebukuro,,19.0,1816.734857330322,721.7441736958781,2118.6160323997037,722.7208140642264,3.8530785939183096,1.5502352808494542,,,
,,,hourly_ikebukuro,,20.0,1199.1882046794892,454.6688849249826,1417.052032971421,516.1281452370687,2.963935840584164,1.1329426950993766,,,
,,,hourly_ikebukuro,,21.0,1575.5886361408234,392.0697479501261,1807.56805339487,483.01103912928767,4.846475495691675,1.1898289591146975,,,
,,,hourly_ikebukuro,,22.0,946.7320528841019,223.2902372753878,1060.1570773687092,274.30344242818154,4.333185735758613,0.9661825550684456,,,
,,,hourly_ikebukuro,,23.0,680.4556437388062,210.03028709088824,785.34081449567,240.17738241404692,4.6961673993679565,1.402429101954545,,,
,,,hourly_nihonbashi,,0.0,431.3239422136918,257.95573269579137,482.70398781258984,270.8885904395202,23.858974567860578,14.16520419609174,,,
,,,hourly_nihonbashi,,1.0,374.07993935891426,162.11167482959908,409.7662372645201,164.9312433601769,27.461329623544948,11.814607627786131,,,
,,,hourly_nihonbashi,,2.0,322.16597562008536,135.7107623962074,358.0389101639481,144.62935120871705,20.250708750525064,8.395936618935993,,,
,,,hourly_nihonbashi,,3.0,299.3566016659606,151.9027122970987,339.94560340856106,148.39883515374862,18.94914180054035,9.831828345263323,,,
,,,hourly_nihonbashi,,4.0,414.7786021127831,161.4657012222986,490.9192655082182,178.60532365548673,25.506620373131707,10.089049905226723,,,
,,,hourly_nihonbashi,,5.0,341.3321913500316,165.7054605474641,409.2066719531416,182.9100865388529,17.6947744133306,8.59022623048636,,,
,,,hourly_nihonbashi,,6.0,476.53131086416545,166.7302927920106,548.3825574097474,165.77808361643022,12.671005391714937,4.559877413440877,,,
,,,hourly_nihonbashi,,7.0,652.4721985206008,283.7084540803176,751.9845492274075,264.509956588934,6.9303580122281945,3.0349892937773797,,,
,,,hourly_nihonbashi,,8.0,1601.9962151336672,654.7689707791881,2259.2975460473544,598.5174582210848,6.654831502952929,2.773186361117059,,,
,,,hourly_nihonbashi,,9.0,2022.0142956304553,488.28067320422974,2657.969981101246,580.999548896323,4.94370374196442,1.1990587909278987,,,
,,,hourly_nihonbashi,,10.0,1274.0605269813536,689.2609695636094,1403.135504224749,719.3250535319013,2.634118279756758,1.4246258827530198,,,
,,,hourly_nihonbashi,,11.0,833.4482809066773,415.680189124261,937.0018176767595,461.66655423679214,1.6144562473594946,0.8063099667235847,,,
,,,hourly_nihonbashi,,12.0,690.442215218544,238.98750430646842,800.5252156082522,274.6857931769361,1.3091642252360731,0.4543339705501685,,,
,,,hourly_nihonbashi,,13.0,554.6469400930404,194.31119749943787,636.9607462488175,214.65470579521494,1.0369199105327322,0.3620961447078628,,,
,,,hourly_nihonbashi,,14.0,555.1674940776825,243.43479283055908,628.7329780260322,229.25017650034337,1.0396376697202927,0.4548318401999331,,,
,,,hourly_nihonbashi,,15.0,624.9775888109208,328.3244875247988,719.2448951919587,336.61146551809435,1.1856344728924841,0.622425839226716,,,
,,,hourly_nihonbashi,,16.0,873.706500210762,431.21896763140035,930.8976103228053,423.3380925156192,1.7088732318571118,0.8434623000503877,,,
,,,hourly_nihonbashi,,17.0,814.6559720897675,464.3678379250536,980.4928465020796,419.6347057532992,1.697870761047915,0.9661256344475379,,,
,,,hourly_nihonbashi,,18.0,831.6327062654494,419.68366927608025,915.7773501721134,438.1821903552272,2.0186787334611536,1.0160600991537523,,,
,,,hourly_nihonbashi,,19.0,806.6867740082741,338.15750115043346,907.9434392106484,309.352028472429,2.5439204238344226,1.0516340861487319,,,
,,,hourly_nihonbashi,,20.0,780.6986126089099,265.52174002365973,885.5932569658016,295.4754795290931,3.427649369589299,1.228697743237156,,,
,,,hourly_nihonbashi,,21.0,706.7883390986918,173.59697028774553,860.55097156854,200.67355162590405,4.452563959032595,1.064792712937427,,,
,,,hourly_nihonbashi,,22.0,627.3567836666109,233.3506631036897,706.283019941995,255.39474348997825,7.524638395083372,2.771251981877091,,,
,,,hourly_nihonbashi,,23.0,466.12665627524257,188.06905287725277,521.6088864150678,202.42894600134622,11.509167573509739,4.447194088919143,,,
,,,hourly_shibuya,,0.0,645.8332009870559,326.96438499012,698.2269695354362,303.6404374988565,20.7856732547368,10.443426675434491,,,
,,,hourly_shibuya,,1.0,382.5363969435915,172.6065659827471,430.73897233333935,175.55476820877595,17.211568054090076,7.843311538076584,,,
,,,hourly_shibuya,,2.0,296.07541844220833,87.77406058703068,333.8814860056004,85.26542528518829,13.064832213951343,3.813266832394295,,,
,,,hourly_shibuya,,3.0,191.38821060229094,90.08764243594001,223.42170010279042,95.18403260183011,7.974508917657562,3.753651835269053,,,
,,,hourly_shibuya,,4.0,223.26399613972754,116.26257246259,253.66281458501953,120.03705353338493,9.302666672127863,4.8442739392101,,,
,,,hourly_shibuya,,5.0,297.1654203187674,71.0413758982337,347.5692517411128,90.1239951948623,11.882155572481015,2.7120652594679417,,,
,,,hourly_shibuya,,6.0,259.3845392039046,99.16339330500388,312.1494903129218,112.95254856051305,8.603942201410245,3.3091510829682727,,,
,,,hourly_shibuya,,7.0,395.37771938070654,160.3304423570163,460.4464619671909,157.3527183009838,7.073213495730262,2.857146736625934,,,
,,,hourly_shibuya,,8.0,811.4973806989193,327.5752452249683,958.7489633861112,311.2284569137109,7.474416493107464,3.0171801830518032,,,
,,,hourly_shibuya,,9.0,712.1685016250607,297.2026635565599,824.3796019075926,302.0630108492462,4.083558588267758,1.6771210638549607,,,
,,,hourly_shibuya,,10.0,454.9699862957001,147.0134361805584,521.512182081872,169.32810482158402,1.9633970888776342,0.6476690105006534,,,
,,,hourly_shibuya,,11.0,566.735096597672,285.1622070292503,650.5818677190426,267.78868069341735,2.077382444542581,1.0465574787585892,,,
,,,hourly_shibuya,,12.0,647.7848178005218,252.52231385967733,749.579112846948,255.2491397130298,2.123026127624868,0.8231575380050964,,,
,,,hourly_shibuya,,13.0,497.8173235940923,230.64530253114893,601.1618030538381,264.92594261156245,1.5331388427380186,0.7091009251280369,,,
,,,hourly_shibuya,,14.0,456.2673152494431,110.31416053981336,534.6825026849009,118.73597901429312,1.360080697953938,0.3302650194757803,,,
,,,hourly_shibuya,,15.0,655.8226382589334,129.1431556494077,733.8525732494925,138.88143489636806,1.9143376708856512,0.37845557525683177,,,
,,,hourly_shibuya,,16.0,481.488561406135,187.17901496151978,583.3134125403164,202.14366893516947,1.3961807426388841,0.5471143750075527,,,
,,,hourly_shibuya,,17.0,506.6588931226726,165.35938851275998,562.9526264013417,173.2490200224849,1.4661587422912543,0.4785023086930069,,,
,,,hourly_shibuya,,18.0,1004.420685682296,185.07369324461493,1240.0344185164977,214.39599859377321,2.938823733219455,0.5291073142816383,,,
,,,hourly_shibuya,,19.0,1129.3824297595024,417.4464199285559,1445.3727709066386,331.2427663350044,3.671732321461543,1.340829209940639,,,
,,,hourly_shibuya,,20.0,1023.3734871029853,267.80301238738843,1224.2435679861271,249.6899647250329,4.035994648744934,1.0440049187485556,,,
,,,hourly_shibuya,,21.0,772.7243032979966,288.2795029923453,842.8056914902393,303.8527443443733,3.99460036327653,1.4894686531098478,,,
,,,hourly_shibuya,,22.0,573.2262590336799,129.98236841569633,675.0190369140327,177.0297815886923,4.809820724191253,1.0698857626048657,,,
,,,hourly_shibuya,,23.0,445.628070687503,210.02169553454914,522.3997714419007,215.3749996448649,6.453927957713127,3.1546613593694888,,,
,,,hourly_shinjuku,,0.0,729.2641491714865,261.3042989834696,837.4161136573133,302.7891554505092,21.184962259596862,8.168430522123543,,,
,,,hourly_shinjuku,,1.0,380.74177963109685,158.48980620195866,457.5687733381642,173.80079570959444,24.781446176562937,10.691232904750727,,,
,,,hourly_shinjuku,,2.0,299.9944819382392,142.30731148650955,334.39634338426816,142.03242708815407,18.675973865742925,9.003884213469652,,,
,,,hourly_shinjuku,,3.0,314.4985473316163,149.89646965816672,355.2471238182882,155.23101560925664,16.913576510466246,7.954946640019439,,,
,,,hourly_shinjuku,,4.0,354.2667866394389,90.35236000885779,390.3267148627291,114.23912389547473,18.6899319029276,4.839214713728462,,,
,,,hourly_shinjuku,,5.0,331.6895414622501,215.9124022128669,367.11897612249396,218.98519849195873,11.332507641984204,7.2736568536733435,,,
,,,hourly_shinjuku,,6.0,425.38595340177415,166.89064051694152,484.6316559864892,150.02357362141436,7.687368081974597,3.004765704775779,,,
,,,hourly_shinjuku,,7.0,1230.039762701094,538.1840818870799,1430.3564542516979,492.55739539258957,9.041640887796303,3.9754971644623462,,,
,,,hourly_shinjuku,,8.0,1778.1824696254746,747.8598280603204,2368.945678888871,768.0912671576554,6.328534001067417,2.6656353315189683,,,
,,,hourly_shinjuku,,9.0,1116.8093659734727,408.67612195816145,1356.1739000020073,482.51539232406014,2.990576474922228,1.0945755258083143,,,
,,,hourly_shinjuku,,10.0,862.1961434602738,374.70349241923014,1053.5602084487957,343.18710549413015,2.060971579444642,0.9088260320529241,,,
,,,hourly_shinjuku,,11.0,776.7123153209686,489.98699343127436,879.4576631493865,479.1445881064231,1.751106366014703,1.1026852568048229,,,
,,,hourly_shinjuku,,12.0,1595.5876567602159,491.093711989903,1702.8693498055757,481.7509325041549,3.2058524817745044,0.9890134911950501,,,
,,,hourly_shinjuku,,13.0,770.6448573160171,488.9289919172433,873.6608079494466,503.2270813951939,1.5131234559755975,0.9586450044052214,,,
,,,hourly_shinjuku,,14.0,633.7065134382249,271.0779783645378,740.730426295597,267.9981446067765,1.2628864116778882,0.5473236730382712,,,
,,,hourly_shinjuku,,15.0,733.6163414430619,258.26682873944895,860.268055991769,313.2722963063261,1.442995477358971,0.5011737044100802,,,
,,,hourly_shinjuku,,16.0,693.1551898431778,204.2757126701717,814.3608829988988,215.65384866040813,1.3554071458433747,0.39848233549096745,,,
,,,hourly_shinjuku,,17.0,624.2474414443969,494.2921343644309,717.4971244485338,483.87379588412955,1.1642825530649297,0.9237915651192575,,,
,,,hourly_shinjuku,,18.0,1376.145760178566,449.3864623455708,1488.5420327796214,434.0838888930497,2.527348862706846,0.8258548063801818,,,
,,,hourly_shinjuku,,19.0,1229.9727107906342,462.3299502004538,1362.4963485260394,435.32937225376867,2.5112122548895943,0.9575003273489434,,,
,,,hourly_shinjuku,,20.0,947.3502148628235,443.4464018599954,1068.3721350538929,473.1574700543758,2.4672879481886785,1.1744028304899414,,,
,,,hourly_shinjuku,,21.0,1556.9583368086824,590.9534464306467,1689.3648114757125,558.5699035286799,5.3924113914791985,2.065764565979422,,,
,,,hourly_shinjuku,,22.0,1053.4609204483027,397.07498514031244,1169.5035357318638,378.7286971374452,5.980842952030529,2.259440472802297,,,
,,,hourly_shinjuku,,23.0,512.4809935666623,169.0828550435003,624.670826461351,198.57680791443767,5.224134642972225,1.9019299584083638,,,
