run_id,seed,scope,station_id,station_name,hour,mae,rmse,mape,r2,n_samples,best_val_loss
2,43,overall,,,,750.7432506830119,1054.6286679138448,6.002256280574149,0.9965590230634314,444,0.00018169466673023158
2,43,station,0,ikebukuro,,1040.2464686688538,1382.134858676716,5.173782255017301,0.9908224191747919,111,
2,43,station,1,nihonbashi,,624.7296957553298,953.3877522171332,6.698806369964559,0.9979614579723938,111,
2,43,station,2,shibuya,,562.2289696758662,758.3770460133414,5.326921990621263,0.9965409145627967,111,
2,43,station,3,shinjuku,,775.7678686319977,1026.9302757130386,6.809514506693472,0.9973821987209532,111,
2,43,baseline_persistence,,,,3808.671171171171,5274.283085542664,25.09350893162805,0.9139383866966119,444,
2,43,baseline_persistence,0,ikebukuro,,3623.3963963963965,4603.133242547803,18.442681123774722,0.8982031189180594,111,
2,43,baseline_persistence,1,nihonbashi,,4437.306306306306,6416.548432630138,29.213571026185864,0.9076613590394423,111,
2,43,baseline_persistence,2,shibuya,,2759.3603603603606,3615.2987652699135,23.11316440972827,0.9213897264306792,111,
2,43,baseline_persistence,3,shinjuku,,4414.621621621622,5986.729797365726,29.604619166823333,0.9110319507982119,111,
2,43,baseline_seasonal_naive,,,,2604.641891891892,6242.806861691894,11.75842925887021,0.8794291259041231,444,
2,43,baseline_seasonal_naive,0,ikebukuro,,2174.936936936937,3701.0166292641934,10.527810868276692,0.9341934000509913,111,
2,43,baseline_seasonal_naive,1,nihonbashi,,4060.3063063063064,10113.31995662379,14.467197086970836,0.7706134130809268,111,
2,43,baseline_seasonal_naive,2,shibuya,,1235.5585585585586,2121.5822860300273,9.01487124413144,0.9729286020383675,111,
2,43,baseline_seasonal_naive,3,shinjuku,,2947.765765765766,5950.854898081285,13.023837836101867,0.9120950209136969,111,
2,43,global_hourly,,,0,542.7729710226413,622.7435749714011,16.058963569215607,,16,
2,43,global_hourly,,,1,423.3062212173536,482.2441682293195,21.318422829403417,,16,
2,43,global_hourly,,,2,407.9915048390394,445.76209558445595,19.496209531144487,,16,
2,43,global_hourly,,,3,367.02844190993346,450.18431336913545,15.001255253602878,,16,
2,43,global_hourly,,,4,293.95457124430686,356.40935718636956,11.836591190320691,,16,
2,43,global_hourly,,,5,328.0054450985044,451.3628015047327,10.134685439317154,,16,
2,43,global_hourly,,,6,388.8400885527954,453.93237625560766,8.64148540574261,,16,
2,43,global_hourly,,,7,572.6902250312269,814.6688519629874,5.294078422868336,,16,
2,43,global_hourly,,,8,1182.4732396453621,1763.2839172020174,5.353751759381523,,20,
2,43,global_hourly,,,9,1069.7888087809085,1581.0684011648757,3.7659262353024587,,20,
2,43,global_hourly,,,10,578.6702294886112,685.9966439496424,1.7548270778749295,,20,
2,43,global_hourly,,,11,392.5421721160412,436.55426611246605,1.143996510717815,,20,
2,43,global_hourly,,,12,1345.4694802284234,1625.9873926398466,3.3469229242288234,,20,
2,43,global_hourly,,,13,816.3584731459616,1086.4313170365822,2.0630386891904346,,20,
2,43,global_hourly,,,14,662.3485570549965,783.2960345271841,1.5656783131683585,,20,
2,43,global_hourly,,,15,550.9230961918829,676.0705167864664,1.2842574392127353,,20,
2,43,global_hourly,,,16,607.5683786749838,717.5792658273514,1.3473362732852179,,20,
2,43,global_hourly,,,17,609.5723103642462,785.6076739088472,1.442276061123561,,20,
2,43,global_hourly,,,18,1231.416682565212,1518.9445670466434,2.7811624872183027,,20,
2,43,global_hourly,,,19,1571.2606778979302,1792.1783271566226,4.032590589007901,,20,
2,43,global_hourly,,,20,1151.1755743443966,1371.5184566383914,3.9685440111175736,,20,
2,43,global_hourly,,,21,1259.2168242573741,1536.16961822665,5.044506188121843,,20,
2,43,global_hourly,,,22,694.6801127746701,849.017637331485,4.669009963544141,,20,
2,43,global_hourly,,,23,354.2049656240271,412.5526440577796,4.32613949119793,,16,
2,43,station_hourly,0,ikebukuro,0,455.1090199798348,520.4749867922457,5.675935023582812,,4,
2,43,station_hourly,0,ikebukuro,1,418.8836967125535,464.25521918006353,7.7528069703329745,,4,
2,43,station_hourly,0,ikebukuro,2,399.13343220949173,461.11290179655185,7.671042611115578,,4,
2,43,station_hourly,0,ikebukuro,3,609.3545884788036,717.779967941311,12.348667891639199,,4,
2,43,station_hourly,0,ikebukuro,4,492.8991420120001,527.9399092248132,9.881321378740234,,4,
2,43,station_hourly,0,ikebukuro,5,651.2612081244588,763.3393555184301,11.913025196520376,,4,
2,43,station_hourly,0,ikebukuro,6,484.1172048673036,499.1125860546129,6.58767223633944,,4,
2,43,station_hourly,0,ikebukuro,7,714.798014819622,1056.5200074942481,5.125025925075448,,4,
2,43,station_hourly,0,ikebukuro,8,1976.4695482254028,2164.5971342962575,8.527461057079579,,5,
2,43,station_hourly,0,ikebukuro,9,1687.919213294983,1836.546640721591,7.347804221120525,,5,
2,43,station_hourly,0,ikebukuro,10,553.5131704807281,603.676015136427,2.1585209921390254,,5,
2,43,station_hourly,0,ikebukuro,11,573.4693886756897,593.8800804577969,1.938456330362025,,5,
2,43,station_hourly,0,ikebukuro,12,2470.219586277005,2477.8206773323714,7.052451827835754,,5,
2,43,station_hourly,0,ikebukuro,13,1907.7264803409576,1912.654626688972,5.074400743539731,,5,
2,43,station_hourly,0,ikebukuro,14,746.099018907547,759.0821214179907,2.0384543399340616,,5,
2,43,station_hourly,0,ikebukuro,15,284.1968864917755,400.25660812429595,0.772414475018664,,5,
2,43,station_hourly,0,ikebukuro,16,372.6976590156555,475.3833816850512,0.9756252569489177,,5,
2,43,station_hourly,0,ikebukuro,17,910.5177063941956,1051.092742087451,2.132018122850655,,5,
2,43,station_hourly,0,ikebukuro,18,1871.1116113185883,2188.179247856482,3.9044527862525475,,5,
2,43,station_hourly,0,ikebukuro,19,2073.1436712265013,2402.102134881739,4.390907369713551,,5,
2,43,station_hourly,0,ikebukuro,20,1210.182821893692,1587.6206487815923,2.9233754028398793,,5,
2,43,station_hourly,0,ikebukuro,21,1859.8042528152466,2189.329211872036,5.701407951168071,,5,
2,43,station_hourly,0,ikebukuro,22,872.4720228910446,987.0098820563779,3.987261069193097,,5,
2,43,station_hourly,0,ikebukuro,23,429.35440054535866,459.78307250002683,2.960695410888937,,4,
2,43,station_hourly,1,nihonbashi,0,273.72046601679176,320.4382496866832,14.760123032129849,,4,
2,43,station_hourly,1,nihonbashi,1,389.69347097107675,408.232497024049,27.813397421722673,,4,
2,43,station_hourly,1,nihonbashi,2,455.28957467433065,497.29873556336344,27.566486434380767,,4,
2,43,station_hourly,1,nihonbashi,3,339.767855017446,360.2908256482337,21.394206254881244,,4,
2,43,station_hourly,1,nihonbashi,4,228.52609441895038,264.3743969241084,14.215924442464168,,4,
2,43,station_hourly,1,nihonbashi,5,244.07212798297405,308.61949746751156,12.652780354992672,,4,
2,43,station_hourly,1,nihonbashi,6,437.536798723042,502.13115785188336,11.810686989407795,,4,
2,43,station_hourly,1,nihonbashi,7,291.638506770134,347.5478776232459,3.1362849466952483,,4,
2,43,station_hourly,1,nihonbashi,8,1160.6949093818664,2033.6066831654218,4.767507565846708,,5,
2,43,station_hourly,1,nihonbashi,9,1551.0451060295104,2433.0677887743354,3.776680276036229,,5,
2,43,station_hourly,1,nihonbashi,10,742.5514959335327,799.8049091791713,1.5346988931094563,,5,
2,43,station_hourly,1,nihonbashi,11,372.35735006332396,400.6185029539259,0.7208973105957361,,5,
2,43,station_hourly,1,nihonbashi,12,584.2187987804413,599.7393194716221,1.1042119410849827,,5,
2,43,station_hourly,1,nihonbashi,13,407.8437915325165,498.356325124449,0.7633034904191984,,5,
2,43,station_hourly,1,nihonbashi,14,388.473880815506,546.492802634213,0.7301182280966555,,5,
