metric,mean,std,section,station,hour,mae_mean,mae_std,rmse_mean,rmse_std,mape_mean,mape_std
,,,hourly_nihonbashi,,6.0,784.6660095214844,345.2982934288034,926.6884977346369,369.7654809963581,20.482262324337228,9.070461009070257
,,,hourly_nihonbashi,,7.0,1349.206982421875,703.0905980721283,1634.6595256244116,745.8153215815233,14.27795858616195,7.425907938544368
,,,hourly_nihonbashi,,8.0,1495.8150390625,563.8466359881704,1860.6150851791092,551.2145863593234,6.288904926227333,2.4137783331441685
,,,hourly_nihonbashi,,9.0,1810.5232812499999,493.2289536901709,2663.867271900868,682.3066800989066,4.422347755364133,1.2057310206371343
,,,hourly_nihonbashi,,10.0,963.4342968750001,169.13170886592695,1117.7876645472231,159.29740948859876,1.994182386595711,0.350391829746978
,,,hourly_nihonbashi,,11.0,648.786875,249.42232810898162,745.5518316047151,281.5925338776178,1.2623857673791012,0.4833588102975215
,,,hourly_nihonbashi,,12.0,826.19296875,197.67253510227954,979.2199640750392,307.50615212689047,1.563253423267568,0.3733067121155831
,,,hourly_nihonbashi,,13.0,704.6114062499998,197.50483194989098,880.9679243402477,226.5126669080444,1.315141775173888,0.37102643115250505
,,,hourly_nihonbashi,,14.0,655.95859375,287.03536929665614,740.7075160285458,311.5386112389441,1.2305643835450328,0.5413339522833663
,,,hourly_nihonbashi,,15.0,873.9280468750001,360.90749059057225,994.1986187863656,379.1367007252191,1.6610041144733256,0.6863953006799841
,,,hourly_nihonbashi,,16.0,1078.337734375,376.45616165203865,1197.1599957759654,414.28473186061643,2.113093439483765,0.7372838142935187
,,,hourly_nihonbashi,,17.0,978.8448437499999,243.58673821574646,1168.380419224602,280.86610283822824,2.036501410972603,0.5067718823995991
,,,hourly_nihonbashi,,18.0,937.4997656249998,320.08090212926544,1098.0326816119752,373.5603029584934,2.2773566179403453,0.7789146718903484
,,,hourly_nihonbashi,,19.0,968.846484375,421.9491053510013,1091.3229291639188,434.2742391253272,3.051370747024545,1.325423337134232
,,,hourly_nihonbashi,,20.0,767.1176953125,416.18717936352795,883.9937717673404,418.74566578128776,3.335409195679636,1.7981982597365969
,,,hourly_nihonbashi,,21.0,778.8485937500001,312.71128229776247,893.7994136958854,351.49730593162246,4.876786646122406,1.9911303599005326
,,,hourly_nihonbashi,,22.0,657.454091796875,216.56385278964686,767.4084596241131,267.31758771563943,8.209348708127154,2.512625698543242
,,,hourly_nihonbashi,,23.0,981.83623046875,316.7995653496131,1159.886926380713,364.90812403842443,24.533242670379813,7.837226723622603
,,,hourly_shibuya,,0.0,766.4193496704102,292.37267591830926,929.8023740125951,367.1549180034731,25.22274020653437,9.675931701157884
,,,hourly_shibuya,,1.0,374.84722900390625,211.60646086258444,449.26775700769423,229.4523221912258,16.991636918217914,9.578530246200804
,,,hourly_shibuya,,2.0,371.82212829589844,300.33585311814153,407.17117204056206,284.1375088922116,16.295711776554032,13.161933889194774
,,,hourly_shibuya,,3.0,345.4937042236328,197.81151111995902,380.94355809555,196.7734921357513,14.395571009258052,8.242146296630619
,,,hourly_shibuya,,4.0,326.70183715820315,184.95568821516227,380.7340021575377,190.1429226346279,13.612576548201744,7.706487008932985
,,,hourly_shibuya,,5.0,450.2545135498047,266.70864238379556,520.09810197882,270.18000398057666,17.85053063563659,10.601174951086156
,,,hourly_shibuya,,6.0,574.2593322753906,230.79969385419233,677.6487900436299,227.6413194510352,18.652850392726016,7.435504932291135
,,,hourly_shibuya,,7.0,566.2429321289062,248.64061919511974,699.5256885545375,336.67194657349285,10.110396048231872,4.444526318624304
,,,hourly_shibuya,,8.0,882.3548632812501,489.92494120947526,993.813732915133,502.66545793961143,8.12705962310433,4.512525939108631
,,,hourly_shibuya,,9.0,750.36822265625,422.3525700475571,866.3965522173928,425.89114802935734,4.323618930513584,2.420104522340175
,,,hourly_shibuya,,10.0,633.8012500000001,234.5700148611825,780.2796769495045,284.1692351059843,2.7492149959286483,1.0217012530504122
,,,hourly_shibuya,,11.0,611.1562890624999,117.96581840335193,738.8580174905069,185.42058613653379,2.2484318285365266,0.44867709740799494
,,,hourly_shibuya,,12.0,905.5974999999999,346.8378642123504,987.7857629372029,354.93077711267756,2.945105899890787,1.127921105674412
,,,hourly_shibuya,,13.0,992.932421875,380.60747377803335,1089.448920767218,394.91630936268524,3.02341889342154,1.1649419722870051
,,,hourly_shibuya,,14.0,706.41890625,236.7513901124716,824.9123803644263,254.27129364511117,2.094227591274024,0.7075841073178769
,,,hourly_shibuya,,15.0,666.15234375,294.16980040555165,788.3413281779939,314.91832287148605,1.9373873051109414,0.8544105600236214
,,,hourly_shibuya,,16.0,677.0137890625,308.28131445378096,766.4321075656255,302.77694715970307,1.949856089150602,0.8822389970496172
,,,hourly_shibuya,,17.0,805.729296875,295.64800258998054,906.6936192808278,302.616734101371,2.3309033941634167,0.8402001008908402
,,,hourly_shibuya,,18.0,1373.8649218750002,430.96816674782326,1671.8319052873703,507.7997091988269,4.0147781385639085,1.2385761271249243
,,,hourly_shibuya,,19.0,1199.3360156249998,429.32726550605634,1482.9234874097042,437.59032328942067,3.8744365152031603,1.3579854337060666
,,,hourly_shibuya,,20.0,992.1381640625001,388.0238416321552,1144.3932186438321,440.400387095418,3.894997432533175,1.4896930359419487
,,,hourly_shibuya,,21.0,795.05890625,427.232642621622,921.2902362761645,466.89572204048767,4.085500075101106,2.177992653632574
,,,hourly_shibuya,,22.0,825.3885937500002,319.2493446970452,980.0355682495144,337.27625554006295,6.965685565994809,2.7543090217048345
,,,hourly_shibuya,,23.0,904.4881225585938,408.07174877651255,1008.8127764640315,388.88774051290676,13.35795535118298,6.0027676182529355
,,,hourly_shinjuku,,0.0,997.3305572509765,296.4248305677943,1190.867921669959,379.28351120362106,29.660944487769246,8.925133184299247
,,,hourly_shinjuku,,1.0,433.14452743530273,194.60569052436693,531.7936875451591,253.37197821058194,27.781315994246647,12.523942856839843
,,,hourly_shinjuku,,2.0,335.24883728027345,163.05746796961216,387.77238191987306,183.37309579494996,21.065035684457456,9.791060984458325
,,,hourly_shinjuku,,3.0,370.5948287963867,196.104933208422,422.32087008254786,199.90852955987526,19.86602725892097,10.578230753633775
,,,hourly_shinjuku,,4.0,463.57312469482423,191.59321591794654,528.3458570596988,221.78216956750916,24.6146995456165,10.138246487534024
,,,hourly_shinjuku,,5.0,533.54150390625,331.4024586516072,623.2561010738984,351.8796712423477,18.269013176287796,11.309021702582864
,,,hourly_shinjuku,,6.0,656.8666748046875,344.8491795219623,867.0342165296746,429.49056343019464,11.88771104282527,6.24420111488626
,,,hourly_shinjuku,,7.0,1086.5526611328125,665.4337483954264,1201.9923774396304,691.9888550386755,8.016357423759931,4.901727648357759
,,,hourly_shinjuku,,8.0,1700.520703125,788.8684858554287,2094.4754941866495,894.3496244340573,6.055884192354011,2.8103792232340896
,,,hourly_shinjuku,,9.0,702.2952343750001,201.39313004648926,847.0538383574024,265.3477541852495,1.8781373828305115,0.5368909585860946
,,,hourly_shinjuku,,10.0,1500.001640625,307.83371805074677,1678.3245471346588,281.1960933294207,3.607668492322157,0.7381558221342047
,,,hourly_shinjuku,,11.0,1123.135078125,504.27182798018066,1260.434897475407,445.98360772879624,2.5311901180596523,1.1326786217027653
,,,hourly_shinjuku,,12.0,2616.7004687500003,709.2685715670135,2670.7351891360017,704.6210797677952,5.268309883911474,1.4304342319567398
,,,hourly_shinjuku,,13.0,1515.183125,561.8366666436456,1593.1197044825697,546.8487326802195,2.9816673088337247,1.1048800859671581
,,,hourly_shinjuku,,14.0,839.8659375,280.3890914936026,982.9746778207488,330.21910194575713,1.6857368756151572,0.5719825883718709
,,,hourly_shinjuku,,15.0,1026.446875,380.2792071804852,1163.733083788077,448.65914023018115,2.047144486261307,0.7627264883436435
,,,hourly_shinjuku,,16.0,1134.466328125,424.7187285857775,1315.8592752051181,445.6465059248622,2.235430347015199,0.8372733567739583
,,,hourly_shinjuku,,17.0,1130.1025000000002,369.6127935307823,1307.6258765264142,440.54807469526554,2.1062285407186474,0.6843202552040787
,,,hourly_shinjuku,,18.0,2366.2984375,748.4543025632527,2613.8304646481433,800.0039166072354,4.336633111295982,1.3743116081640667
,,,hourly_shinjuku,,19.0,1135.50546875,392.58280242722077,1387.2602580308535,491.38659926940744,2.319023484777218,0.7765676115860517
,,,hourly_shinjuku,,20.0,1396.5576562499998,509.10607695230107,1559.734635480804,527.0987785428964,3.7424036053984273,1.3961665787862594
,,,hourly_shinjuku,,21.0,1274.3023437499999,440.4833040688352,1474.068526946247,474.4250200220736,4.417488192473171,1.4778108228713311
,,,hourly_shinjuku,,22.0,1200.6825390624997,373.3328814236336,1343.9721015092077,359.89996163471807,6.79920960380407,2.146869464175124
,,,hourly_shinjuku,,23.0,629.688525390625,323.90355757635484,742.5710564130162,336.48267425021925,6.663292015218383,3.538112932767725
