run_id,seed,scope,station_id,station_name,hour,mae,rmse,mape,r2,n_samples,best_val_loss
2,43,overall,,,,1114.6585205353458,1680.5506997757814,8.844647075941662,0.9915085034676809,332,0.0004218595036858109
2,43,station,0,ikebukuro,,1575.113714529089,2133.9982216418302,7.26526074941356,0.9793011877647775,83,
2,43,station,1,nihonbashi,,867.3457853340499,1614.0596267073963,9.829283740615143,0.9942540490713402,83,
2,43,station,2,shibuya,,796.623646621693,1081.3492743793558,8.041908908534616,0.9931421345268957,83,
2,43,station,3,shinjuku,,1219.5509356565503,1722.9479029643933,10.242134905203322,0.9928798692087057,83,
2,43,baseline_persistence,,,,3679.1385542168673,5101.894719948044,24.72245719068164,0.921739255291502,332,
2,43,baseline_persistence,0,ikebukuro,,3617.578313253012,4585.304479385714,18.37296331791718,0.9044361414267619,83,
2,43,baseline_persistence,1,nihonbashi,,4199.289156626506,6093.991364697857,28.785495356086237,0.9180919809026109,83,
2,43,baseline_persistence,2,shibuya,,2627.2168674698796,3485.243409936532,22.31314967750289,0.9287601169306487,83,
2,43,baseline_persistence,3,shinjuku,,4272.469879518072,5814.520563687273,29.418220411220247,0.918909217208721,83,
2,43,baseline_seasonal_naive,,,,3253.960843373494,7200.476814763017,14.430559652357388,0.8441152955652542,332,
2,43,baseline_seasonal_naive,0,ikebukuro,,2615.9518072289156,4236.41319929734,12.76739269718837,0.9184255897362088,83,
2,43,baseline_seasonal_naive,1,nihonbashi,,5254.44578313253,11688.993488109241,18.407307623326638,0.6986459813556369,83,
2,43,baseline_seasonal_naive,2,shibuya,,1390.7469879518073,2373.81315430812,10.597217598611492,0.966951630867833,83,
2,43,baseline_seasonal_naive,3,shinjuku,,3754.6987951807228,6868.239293148704,15.95032069030305,0.8868552240351959,83,
2,43,global_hourly,,,0,880.9287245729939,959.976723968929,26.25193986769191,,12,
2,43,global_hourly,,,1,659.4749938407525,752.8642073958858,32.359412229822006,,12,
2,43,global_hourly,,,2,484.18085264057544,514.8054213997425,22.2318396655211,,12,
2,43,global_hourly,,,3,431.4407817237079,492.46088773097665,18.237850818972703,,12,
2,43,global_hourly,,,4,451.13701850517344,546.8187982100559,20.773771659204527,,12,
2,43,global_hourly,,,5,440.11287724288803,544.7627119629918,17.531620109393565,,12,
2,43,global_hourly,,,6,453.76354379455256,517.9396224401489,9.481404395050658,,12,
2,43,global_hourly,,,7,1223.0924340312679,1815.4412367540053,11.195572520718871,,12,
2,43,global_hourly,,,8,2991.556963006655,4122.90653852363,13.621151394564086,,12,
2,43,global_hourly,,,9,1912.7577300121382,3199.0729006187867,6.53550122192099,,12,
2,43,global_hourly,,,10,1023.7798023621248,1348.2309010023419,3.3274635036159386,,12,
2,43,global_hourly,,,11,608.9992755949501,840.8423517556719,1.8864651459004722,,12,
2,43,global_hourly,,,12,1857.6895228624335,2291.6232882961563,4.672338779953754,,16,
2,43,global_hourly,,,13,1417.0304430872197,1875.5014023876035,3.557022697900965,,16,
2,43,global_hourly,,,14,661.2774659544227,762.3455133393638,1.6077540938157449,,16,
2,43,global_hourly,,,15,783.8105351775882,886.326332182781,1.8927785677687798,,16,
2,43,global_hourly,,,16,832.7460227161644,999.4339419038515,1.930457202268364,,16,
2,43,global_hourly,,,17,975.4793713390825,1171.2866232453173,2.2314925110716235,,16,
2,43,global_hourly,,,18,1885.2221494019027,2488.54094636138,4.219878219941945,,16,
2,43,global_hourly,,,19,2073.7566477805376,2485.4900082672384,5.13461783218233,,16,
2,43,global_hourly,,,20,1300.9245387613776,1490.2675954817953,4.180716310937836,,16,
2,43,global_hourly,,,21,1386.4966695718472,1763.6831846841394,5.2190549561750705,,16,
2,43,global_hourly,,,22,896.2701286245136,1077.651875871462,5.908996098005289,,16,
2,43,global_hourly,,,23,516.7227437806628,631.0041510536552,7.194433541980172,,12,
2,43,station_hourly,0,ikebukuro,0,900.8062330981102,955.2691960847022,11.60486810269687,,3,
2,43,station_hourly,0,ikebukuro,1,745.515816638867,844.5377671434065,13.977772773463728,,3,
2,43,station_hourly,0,ikebukuro,2,550.0391832590103,582.2151678043307,10.639137177837865,,3,
2,43,station_hourly,0,ikebukuro,3,606.0601812799772,657.6087361513761,12.664480448116915,,3,
2,43,station_hourly,0,ikebukuro,4,444.6797074874242,552.1440220757207,8.9949107369913,,3,
2,43,station_hourly,0,ikebukuro,5,366.4818819264571,427.9869976616665,6.715586399337457,,3,
2,43,station_hourly,0,ikebukuro,6,495.13674756884603,545.9778143334185,6.870050258272848,,3,
2,43,station_hourly,0,ikebukuro,7,1741.373879512151,2581.6135925561807,12.51076144062139,,3,
2,43,station_hourly,0,ikebukuro,8,4426.175737341245,4862.500750253405,19.1596412522155,,3,
2,43,station_hourly,0,ikebukuro,9,1450.4201675653458,1534.9049693329664,6.318628885677713,,3,
2,43,station_hourly,0,ikebukuro,10,1527.924542188647,1938.927606988949,5.964053217670858,,3,
2,43,station_hourly,0,ikebukuro,11,1454.9636658032734,1548.6761226394112,4.9625025663829545,,3,
2,43,station_hourly,0,ikebukuro,12,3344.7085662484133,3537.611402148711,9.50936038171492,,4,
2,43,station_hourly,0,ikebukuro,13,3082.8866636157036,3249.6025262415296,8.175748221002566,,4,
2,43,station_hourly,0,ikebukuro,14,676.8397168517113,739.6692588389658,1.8442851584087643,,4,
2,43,station_hourly,0,ikebukuro,15,765.7231720685959,769.3369942253088,2.041827305701862,,4,
2,43,station_hourly,0,ikebukuro,16,943.1644477248192,1074.1829612636175,2.4189820820164196,,4,
2,43,station_hourly,0,ikebukuro,17,1179.9380286335945,1259.0559759000032,2.7494443729371967,,4,
2,43,station_hourly,0,ikebukuro,18,2744.7639984488487,3563.050574817916,5.733202994354885,,4,
2,43,station_hourly,0,ikebukuro,19,3212.559378385544,3476.664650033036,6.89349051372794,,4,
2,43,station_hourly,0,ikebukuro,20,1599.015972673893,1714.5516533393231,3.9664822431698914,,4,
2,43,station_hourly,0,ikebukuro,21,2176.4422773122787,2390.2366800949676,6.646955599825691,,4,
2,43,station_hourly,0,ikebukuro,22,1323.249482035637,1422.6240086625046,6.120628395057504,,4,
2,43,station_hourly,0,ikebukuro,23,802.846086303393,877.9688593580554,5.822611117266254,,3,
2,43,station_hourly,1,nihonbashi,0,450.1981349525352,494.82408575082104,25.964516235714814,,3,
2,43,station_hourly,1,nihonbashi,1,457.3393197933522,464.0890447956043,34.750042708063525,,3,
2,43,station_hourly,1,nihonbashi,2,408.88688079019386,480.28923414557914,24.123252010497165,,3,
2,43,station_hourly,1,nihonbashi,3,321.1974541073044,412.6331266595233,20.37711084233955,,3,
2,43,station_hourly,1,nihonbashi,4,528.7181774998704,552.4480162155525,32.65990232424339,,3,
2,43,station_hourly,1,nihonbashi,5,801.3762643486261,863.5436812151788,41.54361228503334,,3,
2,43,station_hourly,1,nihonbashi,6,392.89999939501286,395.17729836158105,10.38273440953918,,3,
2,43,station_hourly,1,nihonbashi,7,846.9293408592545,984.2970609401259,8.83100860453978,,3,
2,43,station_hourly,1,nihonbashi,8,3013.9276600281396,4391.915402241068,12.329341992918543,,3,
2,43,station_hourly,1,nihonbashi,9,3456.107811450957,5584.3453077562945,8.365274708521424,,3,
2,43,station_hourly,1,nihonbashi,10,1293.3081199328105,1510.7273352864977,2.6568111397306042,,3,
2,43,station_hourly,1,nihonbashi,11,250.79758532842,271.38661099649505,0.4844590630286396,,3,
2,43,station_hourly,1,nihonbashi,12,646.2506575584412,720.221357473238,1.2173895595782054,,4,
2,43,station_hourly,1,nihonbashi,13,477.10111504793167,673.6966211911699,0.8938615800599887,,4,
2,43,station_hourly,1,nihonbashi,14,539.8785538077354,615.3802668144729,1.0112093556058843,,4,
2,43,station_hourly,1,nihonbashi,15,673.4193150997162,873.8694637295995,1.2798732455006336,,4,
2,43,station_hourly,1,nihonbashi,16,698.6119053959846,948.3776961657716,1.3635068488978797,,4,
2,43,station_hourly,1,nihonbashi,17,1489.6793558597565,1719.2490019679458,3.083290193957048,,4,
2,43,station_hourly,1,nihonbashi,18,1113.907539665699,1543.4628243014345,2.685301935011455,,4,
2,43,station_hourly,1,nihonbashi,19,889.5394071936607,1237.7922205630773,2.792546678548162,,4,
2,43,station_hourly,1,nihonbashi,20,950.9289822876462,1074.0548512527173,4.120379528058517,,4,
2,43,station_hourly,1,nihonbashi,21,499.8054846674204,769.6868701107411,3.1562043904117343,,4,
2,43,station_hourly,1,nihonbashi,22,469.90056755393744,485.39529680864024,5.963725589979336,,4,
2,43,station_hourly,1,nihonbashi,23,509.5161335716645,623.2381919664749,12.719065292037222,,3,
2,43,station_hourly,2,shibuya,0,1123.0679757148027,1135.7029564616857,36.608360241087915,,3,
2,43,station_hourly,2,shibuya,1,742.8839456836382,801.4497332615636,34.21851464068856,,3,
2,43,station_hourly,2,shibuya,2,447.31556300322217,452.01364048642444,19.423804247170697,,3,
2,43,station_hourly,2,shibuya,3,284.183119148016,300.79757349217937,11.84096350951759,,3,
2,43,station_hourly,2,shibuya,4,241.36173370480537,288.2882639338214,10.056739084153495,,3,
2,43,station_hourly,2,shibuya,5,265.0012728199363,363.0767506590993,11.02620928396603,,3,
2,43,station_hourly,2,shibuya,6,244.23260959486166,337.2164040759722,8.32148147201335,,3,
2,43,station_hourly,2,shibuya,7,632.0391039947668,694.9821686313132,11.268585979089542,,3,
2,43,station_hourly,2,shibuya,8,1226.9423782825472,1688.4408520321394,11.30093400970577,,3,
2,43,station_hourly,2,shibuya,9,1279.4487190842622,1711.0487725783082,7.540708006023443,,3,
2,43,station_hourly,2,shibuya,10,801.5880643526713,890.4589508648355,3.551046769053275,,3,
2,43,station_hourly,2,shibuya,11,305.6630607843411,388.39726506753067,1.1414697059133327,,3,
2,43,station_hourly,2,shibuya,12,804.2296906113625,901.5498285341631,2.642376718222703,,4,
2,43,station_hourly,2,shibuya,13,883.1775753498059,1113.9798637570386,2.727373263083373,,4,
2,43,station_hourly,2,shibuya,14,735.6600747704497,885.7593332878279,2.2007141094560314,,4,
2,43,station_hourly,2,shibuya,15,944.3507475852957,958.689011513763,2.7591089087169216,,4,
2,43,station_hourly,2,shibuya,16,685.006966829299,760.124708880463,1.9831320868869615,,4,
2,43,station_hourly,2,shibuya,17,767.8542249798766,848.7631025348494,2.2327797266066605,,4,
2,43,station_hourly,2,shibuya,18,1479.7083365321141,1955.5272249093334,4.387975361188273,,4,
2,43,station_hourly,2,shibuya,19,1827.257098019124,2209.4397284447596,5.9654204400481765,,4,
2,43,station_hourly,2,shibuya,20,1231.6772728264332,1460.7304454004181,4.893979258616659,,4,
2,43,station_hourly,2,shibuya,21,641.02030351758,755.4949978756156,3.3658396269540503,,4,
2,43,station_hourly,2,shibuya,22,578.4471078366041,595.1407931317384,4.970802800813734,,4,
2,43,station_hourly,2,shibuya,23,341.6741452217105,404.40628940431355,5.3546597869499815,,3,
2,43,station_hourly,3,shinjuku,0,1049.6425545265276,1113.1082265912898,30.830014891268043,,3,
2,43,station_hourly,3,shinjuku,1,692.1608932471523,834.4301663623162,46.4913187970722,,3,
2,43,station_hourly,3,shinjuku,2,530.4817835098753,534.9111200628598,34.741165226578666,,3,
2,43,station_hourly,3,shinjuku,3,514.3223723595341,526.1904374662456,28.06884847591677,,3,
2,43,station_hourly,3,shinjuku,4,589.7884553285936,709.134146298942,31.383534491429916,,3,
2,43,station_hourly,3,shinjuku,5,327.59208987653255,355.47202840422597,10.841072469237425,,3,
2,43,station_hourly,3,shinjuku,6,682.7848186194897,710.6856097538432,12.351351440377247,,3,
2,43,station_hourly,3,shinjuku,7,1672.0274117588997,2250.94155327631,12.171934058624762,,3,
2,43,station_hourly,3,shinjuku,8,3299.1820763746923,4712.7238773489935,11.694688323416525,,3,
2,43,station_hourly,3,shinjuku,9,1465.0542219479878,2113.701968256044,3.91739328746138,,3,
2,43,station_hourly,3,shinjuku,10,472.2984829743703,660.4935728448133,1.1379428880090148,,3,
2,43,station_hourly,3,shinjuku,11,424.57279046376544,452.9487620586844,0.9574292482769605,,3,
2,43,station_hourly,3,shinjuku,12,2635.569177031517,2675.8071403115,5.320228460299186,,4,
2,43,station_hourly,3,shinjuku,13,1224.9564183354378,1347.325940006943,2.4311077274579325,,4,
2,43,station_hourly,3,shinjuku,14,692.7315183877945,783.7790792513528,1.374807751792301,,4,
2,43,station_hourly,3,shinjuku,15,751.7489059567451,931.4964290658337,1.4903048111557025,,4,
2,43,station_hourly,3,shinjuku,16,1004.2007709145546,1168.0727524488811,1.9562077912721954,,4,
2,43,station_hourly,3,shinjuku,17,464.4458758831024,475.61699899373014,0.8604557507855879,,4,
2,43,station_hourly,3,shinjuku,18,2202.508722960949,2422.73617028275,4.073032589213168,,4,
2,43,station_hourly,3,shinjuku,19,2365.670707523823,2491.9253080859485,4.887013696405041,,4,
2,43,station_hourly,3,shinjuku,20,1422.0759272575378,1629.9004248679,3.7420242139062756,,4,
2,43,station_hourly,3,shinjuku,21,2228.7186127901095,2359.214179985149,7.707220207508808,,4,
2,43,station_hourly,3,shinjuku,22,1213.483357071876,1425.3680347337408,6.580827606170586,,4,
2,43,station_hourly,3,shinjuku,23,412.854610025883,519.4856549991398,4.881397971667231,,3,
2,43,val_overall,,,,1034.2757759569101,1606.9878260106618,10.784253099686971,0.9914669587820637,332,
2,43,val_station,0,ikebukuro,,1296.4314244393124,1916.6281692907978,6.749689214065385,0.9790250497917747,83,
2,43,val_station,1,nihonbashi,,939.309819297304,1677.1485741746292,14.349456671780208,0.9936721677169755,83,
2,43,val_station,2,shibuya,,696.7973283185478,966.713373766002,10.389053418710596,0.9937036053706221,83,
2,43,val_station,3,shinjuku,,1204.564531772476,1705.5245133368387,11.648813094191688,0.9924564443993479,83,
2,43,val_baseline_persistence,,,,3840.3614457831327,5354.441756251004,29.333130278455542,0.9052657397223347,332,
2,43,val_baseline_persistence,0,ikebukuro,,3603.626506024096,4629.889021283079,21.04335999018802,0.8776042384704272,83,
2,43,val_baseline_persistence,1,nihonbashi,,4476.759036144578,6534.318615208493,32.92454212059578,0.9039466544375367,83,
2,43,val_baseline_persistence,2,shibuya,,2745.6987951807228,3585.5798114583017,27.116153916606205,0.9133805797879988,83,
