run_id,seed,scope,station_id,station_name,hour,mae,rmse,mape,r2,n_samples,best_val_loss
9,50,overall,,,,1023.4064467955333,1581.7067205057192,7.410749029585875,0.992478007114662,332,0.00038208448738687254
9,50,station,0,ikebukuro,,1400.850290639573,1931.117538386295,6.262914920701509,0.983049803593505,83,
9,50,station,1,nihonbashi,,841.233810038648,1647.2902365140594,7.307245168967626,0.994015015739335,83,
9,50,station,2,shibuya,,759.9223134212912,977.6784415798008,6.9926895895856225,0.9943940521560753,83,
9,50,station,3,shinjuku,,1091.619373082621,1615.1004282286076,9.08014643908874,0.9937433372750929,83,
9,50,baseline_persistence,,,,3679.1385542168673,5101.894719948044,24.72245719068164,0.921739255291502,332,
9,50,baseline_persistence,0,ikebukuro,,3617.578313253012,4585.304479385714,18.37296331791718,0.9044361414267619,83,
9,50,baseline_persistence,1,nihonbashi,,4199.289156626506,6093.991364697857,28.785495356086237,0.9180919809026109,83,
9,50,baseline_persistence,2,shibuya,,2627.2168674698796,3485.243409936532,22.31314967750289,0.9287601169306487,83,
9,50,baseline_persistence,3,shinjuku,,4272.469879518072,5814.520563687273,29.418220411220247,0.918909217208721,83,
9,50,baseline_seasonal_naive,,,,3253.960843373494,7200.476814763017,14.430559652357388,0.8441152955652542,332,
9,50,baseline_seasonal_naive,0,ikebukuro,,2615.9518072289156,4236.41319929734,12.76739269718837,0.9184255897362088,83,
9,50,baseline_seasonal_naive,1,nihonbashi,,5254.44578313253,11688.993488109241,18.407307623326638,0.6986459813556369,83,
9,50,baseline_seasonal_naive,2,shibuya,,1390.7469879518073,2373.81315430812,10.597217598611492,0.966951630867833,83,
9,50,baseline_seasonal_naive,3,shinjuku,,3754.6987951807228,6868.239293148704,15.95032069030305,0.8868552240351959,83,
9,50,global_hourly,,,0,711.3609749510265,826.7196083031955,19.800265641214533,,12,
9,50,global_hourly,,,1,386.1730097326993,446.35527466222226,20.2236359446724,,12,
9,50,global_hourly,,,2,524.9331777215315,631.6886283803073,22.194984881012523,,12,
9,50,global_hourly,,,3,441.47899328016985,495.7776418090339,18.773397153349393,,12,
9,50,global_hourly,,,4,308.53528489855427,364.8727770634062,14.930125289503584,,12,
9,50,global_hourly,,,5,260.6738081816584,363.60733582824184,10.647380371320281,,12,
9,50,global_hourly,,,6,345.4842782169582,448.1775660066568,6.492586265195692,,12,
9,50,global_hourly,,,7,1050.4959031318624,1610.8147364379665,9.195329352749452,,12,
9,50,global_hourly,,,8,2975.557372237245,4040.4802473819127,13.60522848866507,,12,
9,50,global_hourly,,,9,2217.8016038238993,3413.686861851426,7.5556235208176075,,12,
9,50,global_hourly,,,10,1021.8618547419713,1641.2346331280546,3.3312582550381173,,12,
9,50,global_hourly,,,11,1090.7059930662317,1268.1599927275659,3.110455149006996,,12,
9,50,global_hourly,,,12,1796.1837085187426,2114.6526948299756,4.759186576244166,,16,
9,50,global_hourly,,,13,1293.1905066967004,1683.2686334361933,3.288669410739569,,16,
9,50,global_hourly,,,14,466.7815840691328,541.8758673743422,1.1008640523008637,,16,
9,50,global_hourly,,,15,553.2304040789602,635.0517156979976,1.3116351741408006,,16,
9,50,global_hourly,,,16,829.6405386477707,980.1362132497229,1.9307960581397763,,16,
9,50,global_hourly,,,17,877.3373774439094,1024.3153546174358,2.010809400632622,,16,
9,50,global_hourly,,,18,1525.1817905306814,1936.6813940398056,3.4619487608332915,,16,
9,50,global_hourly,,,19,1590.080698646605,2033.2871241879252,3.849205106899431,,16,
9,50,global_hourly,,,20,1067.5702260658147,1301.6485106857297,3.378860933636968,,16,
9,50,global_hourly,,,21,1372.6502872444694,1689.229220988299,5.2933956864867575,,16,
9,50,global_hourly,,,22,1011.0846488922832,1243.9963309168802,6.359525732195208,,16,
9,50,global_hourly,,,23,468.6070795791847,598.001270587918,6.177256982997598,,12,
9,50,station_hourly,0,ikebukuro,0,872.0017073452478,912.4541273631811,11.033816496158533,,3,
9,50,station_hourly,0,ikebukuro,1,411.66171503067017,442.02138671244353,7.718882565678091,,3,
9,50,station_hourly,0,ikebukuro,2,706.1578387220701,801.2486055016623,13.320410702919864,,3,
9,50,station_hourly,0,ikebukuro,3,435.1295401950677,442.6959934734009,9.030738657677405,,3,
9,50,station_hourly,0,ikebukuro,4,170.93709882100424,186.55425271075657,3.4430608958955324,,3,
9,50,station_hourly,0,ikebukuro,5,180.40359034140906,188.8111813266059,3.294255702063784,,3,
9,50,station_hourly,0,ikebukuro,6,615.4601718584703,731.3709664861079,8.419797550531179,,3,
9,50,station_hourly,0,ikebukuro,7,1513.2369023362796,2259.0635616248687,10.878102827499898,,3,
9,50,station_hourly,0,ikebukuro,8,4124.189464171727,4466.852137005722,17.85970326901738,,3,
9,50,station_hourly,0,ikebukuro,9,1605.532790184021,1631.29914415591,6.986494599227229,,3,
9,50,station_hourly,0,ikebukuro,10,1596.558460593226,2109.2257248313294,6.240689889361429,,3,
9,50,station_hourly,0,ikebukuro,11,1303.5816910664241,1355.5809968325038,4.4412709211764945,,3,
9,50,station_hourly,0,ikebukuro,12,3304.7552400231325,3427.553608938714,9.396405455114797,,4,
9,50,station_hourly,0,ikebukuro,13,2892.7060608267784,3000.5502143914855,7.664677227241293,,4,
9,50,station_hourly,0,ikebukuro,14,431.97390562295914,564.4859790648345,1.1799538585186238,,4,
